department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
marketing,0,0.686659328,4,high,6,0.550864884,0,183.9337992,0
operations,0,0.817168916,2,medium,6,0.268570506,0,183.8151131,1
retail,0,0.683478715,3,high,6,0.389055238,0,184.2372767,0
engineering,0,0.622709518,3,medium,5,0.582677449,0,180.0536314,0
engineering,0,0.711520883,3,medium,6,0.446359321,0,181.7596367,1
sales,0,0.669836829,4,medium,8,0.488227017,0,189.5859555,0
IT,0,0.757273861,3,high,5,0.478347462,0,180.6268318,0
engineering,0,0.599083276,4,high,8,0.452023469,0,188.668944,1
support,0,0.648271122,4,medium,5,0.540497296,0,180.1260235,0
marketing,0,0.595384534,3,high,6,0.650992767,0,184.0619525,0
engineering,0,0.771367962,2,high,6,0.201509828,0,183.887792,1
retail,1,0.623703423,4,medium,7,0.535640114,0,187.4632128,1
engineering,0,0.727178787,3,medium,4,0.508529904,0,178.2608676,1
support,0,0.642105827,4,low,9,0.406941858,0,190.806474,0
support,0,0.465847436,3,medium,6,0.265540886,0,184.1496494,0
support,1,0.72958808,3,low,8,0.388426412,0,187.7825869,0
sales,0,0.616289711,4,medium,8,0.471897104,0,189.2164834,0
operations,0,0.627762239,3,high,9,0.434362608,1,191.572857,0
support,0,0.651783335,3,medium,8,0.657373065,0,188.2698514,1
retail,0,0.670459864,4,low,6,0.491007052,0,182.0160922,1
engineering,0,0.621122784,3,medium,8,0.531600659,0,187.7063258,1
sales,0,0.59182193,3,medium,9,0.467948247,0,191.4098885,0
engineering,0,0.568714696,3,medium,5,0.841575717,1,180.4079037,0
operations,0,0.672472553,3,medium,6,0.5622975,0,181.8782124,0
logistics,0,0.482492929,3,medium,5,0.184226438,0,180.6346626,0
support,0,0.659628903,3,medium,7,0.780939844,0,186.8630745,1
marketing,0,0.802961699,3,medium,4,0.488141921,1,177.2797995,1
sales,0,0.717253495,3,medium,7,0.390390439,0,186.4164598,0
engineering,0,0.707345053,3,medium,8,0.715943537,0,188.2376237,1
finance,0,0.581291799,3,low,6,0.69491624,1,182.1832752,0
support,0,0.669682749,3,medium,8,0.283827277,0,187.5064088,0
retail,0,0.458686769,3,medium,7,0.65830424,0,186.4159013,1
engineering,0,0.482762569,3,medium,8,0.521353898,1,189.8037441,0
retail,0,0.531414273,3,medium,7,0.661394071,0,186.3140615,1
sales,0,0.678307935,3,medium,5,0.637603281,0,180.3954021,1
sales,0,0.594883242,3,medium,5,0.636819537,0,180.7324005,0
sales,0,0.688084498,4,medium,6,0.291523269,0,182.3409996,0
retail,0,0.449827506,3,low,7,0.527423821,0,187.2594738,1
sales,0,0.705292555,3,high,6,0.508464554,1,182.9422815,0
engineering,0,0.677328286,3,low,8,0.419631096,0,189.2320824,1
operations,0,0.693179827,3,low,7,0.245623253,0,184.9299071,0
finance,0,0.834608174,4,high,5,0.433586058,0,180.3540593,1
support,0,0.689519049,3,medium,8,0.464164275,1,188.8844858,1
engineering,0,0.634841921,3,low,6,0.53685765,0,183.8974678,0
operations,0,0.747284884,3,medium,8,0.473802148,0,188.7618381,1
finance,0,0.601577136,4,low,6,0.71614894,1,181.6530102,0
marketing,0,0.595894569,3,medium,7,0.405893887,1,187.2850118,0
sales,0,0.597459411,4,medium,10,0.625167709,0,194.2922415,0
marketing,0,0.805387986,3,medium,5,0.428361199,0,179.9114934,1
operations,0,0.742168933,3,medium,8,0.350930179,0,189.2477169,1
admin,0,0.70470974,3,medium,5,0.521314421,0,179.4803181,0
operations,0,0.468876523,3,medium,7,0.71636529,0,185.9885605,1
admin,0,0.702314123,3,medium,7,0.353114544,0,186.9610977,0
engineering,0,0.665558181,2,medium,7,0.41111346,1,184.8452396,1
sales,0,0.848340365,4,low,4,0.382365552,0,176.7293995,1
operations,0,0.646180103,3,medium,7,0.371411311,0,186.1390859,1
operations,0,0.663666064,4,medium,7,0.335152685,0,184.7287894,0
operations,1,0.68468374,3,high,5,0.588764445,0,180.412272,0
sales,0,0.602676912,4,medium,8,0.610790552,0,187.5124582,1
sales,0,0.620335284,3,medium,8,0.487271466,0,187.9613048,1
retail,0,0.728288503,4,medium,5,0.525000006,0,179.5340948,0
marketing,0,0.832221375,3,medium,5,0.400063638,1,179.8574312,1
sales,0,0.683835952,4,medium,7,0.791838388,0,186.9253095,1
retail,0,0.651882703,3,medium,4,0.630955673,0,178.4009305,0
engineering,0,0.799664255,3,medium,8,0.391665874,0,187.9452385,0
sales,0,0.76158101,3,medium,6,0.453186144,0,181.5674231,0
retail,0,0.614359205,3,medium,7,0.403013095,0,187.2743393,0
engineering,0,0.694446406,3,medium,7,0.376487902,0,185.116072,0
sales,0,0.618991814,4,medium,5,0.665305235,0,180.3035394,0
sales,0,0.701652571,4,low,9,0.521091048,0,191.3426028,0
marketing,0,0.715902427,3,medium,8,0.640552003,0,188.1790026,1
IT,0,0.606300553,3,high,7,0.324939815,0,185.6681773,0
sales,0,0.578436501,4,low,5,0.695245814,1,180.7511206,0
sales,0,0.686073518,3,medium,4,0.588918833,0,178.4622626,0
support,0,0.743442752,3,medium,6,0.331334035,1,183.9436348,0
engineering,0,0.656864622,3,medium,3,0.783762781,0,175.0867098,0
admin,0,0.768458157,4,medium,5,0.34916088,0,180.2898422,1
engineering,0,0.700375453,3,medium,6,0.420545786,1,181.8338192,0
operations,0,0.610258258,3,medium,7,0.324606181,0,184.7669233,0
admin,0,0.698508623,3,medium,5,0.605048706,0,179.381271,0
marketing,1,0.837168608,3,medium,6,0.356707211,0,183.9532086,0
engineering,0,0.610874571,3,high,5,0.529254408,0,178.8238806,0
retail,1,0.574939677,3,low,6,0.715249933,0,181.5211494,0
sales,0,0.705429326,3,medium,4,0.658345854,0,178.4589777,1
sales,0,0.73575257,3,medium,7,0.444804808,0,185.447152,0
sales,0,0.620054071,4,medium,4,0.715459697,0,178.4672038,0
IT,0,0.631385589,3,high,6,0.553332593,0,184.1979307,0
marketing,0,0.654558658,4,high,5,0.610895216,1,180.9060493,0
retail,0,0.909189476,3,medium,4,0.32055084,0,176.272865,1
support,0,0.600589671,3,high,7,0.338604078,0,185.9368691,0
operations,1,0.659694967,4,high,8,0.403307053,0,188.4909839,0
sales,0,0.529366193,3,medium,6,0.667027667,0,182.7546057,0
operations,0,0.708274141,4,medium,8,0.526934632,0,188.6057332,1
sales,0,0.76233735,4,high,7,0.427805576,0,187.0736527,0
retail,1,0.663631049,4,medium,5,0.644724975,0,178.5495893,0
retail,0,0.632939614,3,medium,6,0.416836313,0,182.9963989,0
retail,0,0.83300125,3,medium,5,0.427933347,0,179.2818937,0
admin,0,0.692525005,3,medium,8,0.554273656,1,189.1127726,1
marketing,0,0.56439572,4,low,6,0.70879562,1,183.0763511,0
retail,0,0.595069568,3,high,7,0.769059352,1,186.7306893,1
operations,0,0.574023455,3,medium,4,0.675510134,0,178.4306776,0
sales,0,0.621061533,3,medium,7,0.700087029,0,187.478619,1
sales,0,0.676203175,3,high,5,0.577607446,1,179.8210833,0
operations,0,0.680600343,4,high,6,0.410299106,0,184.2663536,1
support,0,0.595149801,2,medium,6,0.632247609,0,183.8455367,0
operations,0,0.673546611,3,medium,6,0.202967482,0,183.4667832,0
retail,0,0.697596656,3,medium,8,0.3913188,0,188.250056,0
sales,0,0.665751365,4,high,5,0.467353648,0,180.9084525,0
IT,0,0.762295332,4,medium,9,0.510824302,0,192.8365079,0
admin,0,0.648826457,3,low,6,0.456502811,0,183.8709401,0
sales,0,0.702726787,4,high,9,0.537544042,0,192.9391233,0
retail,0,0.774497113,3,medium,6,0.549468276,0,184.2116068,0
sales,0,0.648200606,4,medium,9,0.51228754,0,192.2311259,0
sales,0,0.689634167,3,medium,7,0.452488515,0,185.2864058,0
sales,0,0.762590321,4,medium,6,0.450724084,0,182.6393119,1
operations,0,0.628935377,3,low,6,0.553415875,0,182.6426663,0
engineering,0,0.658353255,4,medium,6,0.580620591,0,181.646985,0
admin,0,0.614819092,3,medium,5,0.72831661,0,180.8159213,0
support,0,0.662660297,2,high,4,0.030807226,0,176.9933475,0
operations,0,0.643174148,3,medium,4,0.653428255,1,177.4225611,0
retail,0,0.627050497,3,medium,6,0.502590525,0,184.1243123,0
sales,0,0.454343277,3,medium,8,0.493636269,1,189.1434106,0
marketing,0,0.777054602,4,medium,5,0.469913983,0,178.8703856,1
support,0,0.711177186,4,low,8,0.601644893,0,188.6977626,1
sales,0,0.63600207,4,medium,6,0.674768311,0,182.8990277,0
operations,1,0.655740144,4,medium,4,0.712723995,0,177.657191,0
retail,0,0.731107808,3,low,5,0.489511129,0,181.0831951,1
engineering,0,0.566292249,3,high,7,0.634008342,0,184.8285729,0
retail,0,0.718334082,3,medium,7,0.411739455,0,186.3148838,0
engineering,0,0.526210643,3,medium,6,0.210186609,0,182.577501,0
logistics,0,0.804161501,3,medium,5,0.463163253,0,181.126285,0
operations,0,0.655292995,3,medium,6,0.244966049,0,182.4677095,0
sales,0,0.684769794,3,medium,6,0.359063498,0,183.9793615,0
IT,0,0.63212716,3,medium,9,0.601315565,0,191.4251567,0
retail,0,0.688827719,3,medium,7,0.411401289,0,184.6727314,0
sales,0,0.70366224,3,medium,8,0.520319886,0,188.2288759,0
engineering,0,0.458063711,3,medium,9,0.561816026,0,190.9692676,0
support,0,0.564489763,3,medium,5,0.782145587,0,180.5859784,0
engineering,0,0.732168146,4,medium,7,0.38387564,0,186.3954004,0
sales,0,0.663828044,3,high,8,0.535081638,0,188.276573,0
retail,0,0.518444264,3,medium,8,0.450885889,0,189.6398039,0
support,0,0.584035352,4,medium,9,0.66381614,0,191.2387045,0
IT,1,0.65670967,4,medium,6,0.281657207,0,183.3716336,0
sales,0,0.656654045,3,medium,6,0.253879247,1,181.8989553,0
engineering,0,0.492284054,3,medium,7,0.715535044,0,186.6225504,0
sales,0,0.59823539,3,high,8,0.431985177,0,188.4920268,1
marketing,0,0.507197246,3,high,7,0.385690737,0,187.2179164,0
sales,0,0.57556522,3,medium,5,0.643142965,1,180.7676691,0
support,0,0.561737413,3,medium,7,0.31649286,0,187.3237406,0
sales,0,0.671068364,3,high,5,0.601029141,0,179.3490768,0
marketing,0,0.773533562,5,medium,7,0.351812502,0,185.1779636,0
logistics,0,0.752044853,2,high,5,0.556000656,1,181.2309243,1
retail,0,0.675179421,3,medium,8,0.362917616,0,189.1843333,0
sales,0,0.615490199,3,medium,7,0.532177312,0,184.8504205,0
support,0,0.603506092,3,medium,7,0.649514585,1,184.8161538,0
sales,0,0.770494549,4,medium,6,0.430595374,0,182.8098202,1
support,0,0.878795431,3,high,6,0.296670474,0,182.7242483,0
engineering,0,0.648808778,4,medium,6,0.711790992,1,181.541794,0
admin,0,0.705945167,3,medium,8,0.317188513,0,189.2046238,1
engineering,0,0.661766832,3,medium,7,0.333189212,0,186.6329721,1
finance,0,0.670887512,3,medium,6,0.458692853,1,182.0675817,0
IT,0,0.620806628,3,medium,4,0.558469825,0,177.3963768,0
engineering,0,0.598040333,3,low,6,0.373180093,0,184.2522236,0
sales,0,0.438364843,4,high,7,0.86066057,0,186.0128935,1
operations,0,0.745565119,3,medium,5,0.373271783,0,180.0392404,1
engineering,0,0.683108027,2,low,8,0.310939732,0,189.2827709,1
finance,0,0.732331689,3,high,6,0.438588596,0,183.8896726,0
finance,0,0.649623122,3,low,5,0.504840877,0,179.7126677,0
operations,0,0.920711831,4,medium,4,0.25545557,0,176.6978185,1
operations,0,0.637938078,3,medium,7,0.698047619,0,187.1867103,1
sales,0,0.556303536,3,medium,7,0.594139835,0,187.4463533,1
marketing,0,0.630884127,3,low,8,0.299035851,0,187.5740205,0
operations,0,0.77797158,3,low,5,0.603920532,0,179.3035604,1
engineering,0,0.609511732,2,medium,8,0.414500324,0,188.7536465,1
operations,0,0.565633579,3,medium,6,0.509989486,1,183.3485722,0
operations,0,0.693037577,4,high,5,0.578134249,0,181.2760761,0
retail,0,0.59463736,3,low,6,0.587487014,0,182.9716852,0
sales,0,0.60129598,4,high,7,0.325418422,0,185.3500098,0
IT,0,0.57160294,4,medium,7,0.791550001,0,186.6570444,1
sales,0,0.584856249,2,medium,7,0.618464002,0,185.9987797,0
retail,0,0.740119457,4,medium,6,0.428835729,0,182.3119528,0
sales,0,0.652337667,3,low,4,0.68075061,0,178.4725385,0
sales,0,0.892461785,3,low,5,0.154189901,0,179.2278224,1
admin,0,0.652401684,3,medium,4,0.727228469,0,177.7363931,0
retail,0,0.609093285,3,high,7,0.642720084,1,187.0773918,1
retail,0,0.711422584,4,high,7,0.357711366,0,186.839527,0
retail,0,0.553771262,3,high,9,0.494433232,0,192.8983239,0
retail,1,0.510067891,4,low,9,0.508228606,0,190.6434795,0
marketing,0,0.787134851,4,medium,6,0.283310298,0,184.2572401,1
marketing,0,0.705193321,2,medium,7,0.323545622,0,186.2776409,0
retail,0,0.5702652,3,low,5,0.13740414,1,178.6991738,0
engineering,0,0.667535877,3,medium,5,0.598901636,0,179.2928467,0
sales,0,0.547995285,3,high,4,0.784837624,1,178.0985547,0
support,0,0.603944672,2,medium,8,0.445433688,0,188.5835097,1
sales,0,0.625615585,3,medium,9,0.511040073,0,191.431507,0
finance,0,0.598442987,3,medium,5,0.699300542,1,179.3994993,0
sales,0,0.600570886,2,medium,5,0.780967234,0,178.8356782,0
marketing,1,0.672247113,2,medium,8,0.38126574,0,190.4872503,0
logistics,0,0.703469592,4,medium,6,0.425106388,1,182.7552712,1
sales,0,0.594178556,4,medium,9,0.586101885,0,191.8998204,0
IT,0,0.675128186,4,medium,5,0.638437415,1,179.3757051,0
retail,0,0.772459303,3,medium,7,0.247271929,0,186.1637695,0
logistics,0,0.611201135,3,medium,5,0.736350352,0,180.7551592,0
retail,0,0.677253766,4,high,8,0.458574168,0,188.6311774,1
sales,0,0.616644356,2,high,6,0.687852854,1,183.5318484,0
support,0,0.631717486,3,medium,5,0.648133734,0,181.4930928,0
sales,0,0.694148075,3,medium,6,0.426838048,0,184.4861385,0
IT,0,0.680821942,3,low,6,0.522591267,0,183.4510893,0
retail,0,0.777066018,3,medium,5,0.437671387,0,181.0392035,1
finance,0,0.730363394,4,low,5,0.629901218,0,178.9556033,1
operations,0,0.699573834,3,low,7,0.366339904,0,186.8992931,0
logistics,0,0.588402577,3,medium,6,0.668287495,1,182.6647414,0
engineering,0,0.727235295,5,high,8,0.479944121,1,189.0669718,0
support,0,0.720949297,4,medium,6,0.277647673,0,182.7756224,0
marketing,0,0.789043939,2,medium,6,0.104477065,1,181.730462,0
sales,0,0.640917589,4,medium,5,0.654852756,0,180.284063,0
admin,0,0.674233079,3,high,7,0.583487185,0,187.3634236,1
retail,0,0.691507238,3,high,7,0.473226128,0,187.1028195,0
sales,0,0.600829036,4,high,6,0.337743361,1,184.3407155,0
finance,0,0.626747009,3,medium,8,0.392146763,0,187.8589241,0
retail,0,0.574125938,4,medium,5,0.750826954,0,178.5627558,0
operations,0,0.571367223,3,medium,6,0.688498332,1,183.5964615,0
finance,0,0.674886223,3,high,4,0.605070408,0,176.6539126,0
operations,0,0.599486039,3,low,7,0.470043675,1,186.7827773,0
engineering,0,0.576677018,2,low,8,0.337034077,0,189.1115586,0
retail,0,0.548119172,2,medium,8,0.389709625,0,187.5052711,0
retail,0,0.718034159,4,low,5,0.365090198,1,181.3245622,1
sales,0,0.726121142,3,medium,6,0.527170402,0,183.4037464,0
sales,1,0.590390132,2,low,5,0.602689933,0,180.3371599,0
sales,0,0.637760643,3,medium,7,0.604267721,0,187.3722584,1
IT,0,0.650465351,4,medium,5,0.680334582,0,179.8639682,0
retail,0,0.584155514,3,medium,8,0.647079891,0,187.5925763,1
operations,1,0.673976721,3,medium,7,0.481861895,0,185.8692098,0
engineering,0,0.481079591,3,medium,8,0.478780305,0,189.7399645,0
retail,0,0.854736181,5,medium,5,0.344743096,0,180.097851,1
marketing,1,0.782193113,3,high,5,0.392951972,0,178.8053973,0
sales,0,0.612880669,4,medium,7,0.71667371,0,184.7049386,0
engineering,0,0.684194267,3,high,6,0.493547881,0,184.4612038,0
sales,0,0.822951472,4,medium,5,0.166521167,0,181.2438921,0
sales,0,0.532396666,4,high,9,0.423852309,1,191.8950561,0
retail,0,0.648816406,4,high,7,0.619289185,0,184.5945332,0
retail,0,0.710297656,3,high,10,0.650859661,0,193.7003213,0
sales,0,0.646530628,4,high,8,0.426689827,0,187.8937852,0
admin,0,0.80429486,3,medium,3,0.441819245,1,174.0954639,1
sales,0,0.570789862,3,medium,4,0.762761821,0,178.4124495,0
sales,0,0.690603923,3,medium,6,0.325004591,0,183.1876375,0
support,0,0.521880105,3,high,8,0.497953497,0,188.663037,1
retail,0,0.563520303,2,medium,8,0.445249259,1,190.2618349,0
sales,0,0.773759327,4,medium,3,0.559329551,0,174.8612587,1
marketing,0,0.725047693,3,medium,5,0.625954423,0,180.1743635,0
engineering,0,0.579069801,3,medium,7,0.701221879,0,187.0419682,1
operations,0,0.618710352,3,low,8,0.488988857,0,187.6107747,1
engineering,0,0.673365999,3,medium,6,0.532516256,0,183.1548666,0
admin,0,0.669839886,4,medium,6,0.601057733,0,181.7547683,0
operations,1,0.568442293,3,high,9,0.465686794,0,191.0858909,0
engineering,0,0.644860494,4,high,8,0.438824807,0,188.6469197,1
operations,0,0.609069208,3,medium,8,0.196495079,0,187.6403895,0
marketing,0,0.677607154,4,low,9,0.51821058,0,192.2763162,0
finance,0,0.672838807,3,low,7,0.503914806,1,184.8504216,0
sales,0,0.57317725,3,medium,7,0.434256812,0,186.776,0
retail,0,0.724446765,3,medium,5,0.572922984,1,180.7955116,0
engineering,0,0.705631219,3,medium,7,0.444451226,0,186.8114564,0
retail,0,0.624286224,3,medium,8,0.359432067,0,189.4685407,0
operations,0,0.577330657,3,medium,8,0.490341311,0,190.2788147,0
engineering,0,0.671738623,3,medium,6,0.651968059,0,184.369895,0
sales,0,0.726024768,3,low,6,0.439520433,0,184.3704548,0
engineering,0,0.692133559,4,medium,6,0.549692382,0,182.2674732,0
sales,0,0.716790891,4,low,5,0.463357436,0,180.5823919,1
operations,0,0.7181999,4,medium,7,0.182535966,0,185.8219867,1
operations,0,0.636495321,3,high,6,0.579998957,0,183.9645691,0
operations,0,0.629380386,3,medium,7,0.528290853,0,185.3380933,0
engineering,0,0.643393922,3,medium,10,0.585797873,0,194.3248967,0
marketing,0,0.676234262,3,low,8,0.499732394,0,188.6997371,1
engineering,0,0.502154621,4,medium,5,0.680479541,1,181.3564914,0
finance,0,0.650839979,3,medium,5,0.684787134,1,181.4394388,0
sales,0,0.510454381,3,medium,8,0.450606511,0,190.2867749,0
sales,0,0.623009083,3,low,7,0.741555352,0,187.4966179,1
finance,1,0.715434122,3,medium,6,0.374222916,0,183.2587537,1
sales,0,0.687602766,3,low,7,0.357294164,0,185.1724411,0
logistics,0,0.682177357,2,low,8,0.485481767,0,188.3689347,0
sales,0,0.576418549,3,high,7,0.773158411,1,186.8417553,1
sales,0,0.749194219,4,medium,4,0.488562036,0,178.2976568,1
sales,0,0.703124718,4,medium,8,0.601778461,0,187.9806157,1
retail,0,0.595205756,4,medium,6,0.389207676,0,184.2483553,0
operations,0,0.558649971,3,high,7,0.537672441,0,187.4138951,1
engineering,0,0.683337248,3,medium,7,0.513974348,1,185.5264041,0
sales,0,0.574583605,4,high,4,0.873535274,0,176.7518359,0
operations,0,0.654619102,3,medium,4,0.747931161,0,177.5672062,0
engineering,0,0.693546374,3,high,9,0.447539844,1,190.8612843,0
IT,0,0.696070854,4,medium,7,0.392751914,1,186.6614376,0
retail,0,0.552949744,4,medium,6,0.347110171,0,183.0287048,0
sales,0,0.551260544,3,medium,9,0.48498252,0,192.1602518,0
sales,0,0.65192357,4,low,8,0.524436146,0,187.7505997,0
sales,0,0.694560015,4,medium,7,0.473865021,1,185.6699909,0
retail,0,0.588458277,3,medium,8,0.383124093,1,188.6390365,0
sales,0,0.648653046,3,medium,5,0.534857925,0,179.5328377,0
operations,0,0.594297014,3,low,9,0.552919174,1,191.7268834,0
retail,0,0.474266795,4,medium,9,0.516352106,1,192.0664705,0
engineering,0,0.656001196,4,medium,6,0.514844022,0,182.2463182,0
admin,0,0.644603061,3,low,5,0.798849406,0,179.3604419,0
marketing,0,0.69779347,4,high,6,0.377207274,1,184.4636805,0
retail,0,0.698282815,3,medium,10,0.561655912,0,195.4949295,0
logistics,0,0.647519196,4,medium,8,0.562301346,0,187.5540472,1
operations,0,0.7301801,3,medium,4,0.475651971,1,177.6186578,1
support,0,0.643239316,2,medium,7,0.337659254,0,186.5798465,0
retail,0,0.576798824,4,medium,7,0.214133354,1,186.0944242,0
marketing,0,0.511532615,3,medium,7,0.7546591,0,184.6242829,0
operations,0,0.694867525,3,medium,5,0.55898351,1,179.3781427,0
sales,0,0.693146282,3,medium,5,0.600677261,0,180.95365,0
sales,0,0.650411868,3,medium,6,0.544732842,0,182.8086445,0
operations,0,0.620752712,3,low,10,0.573030253,0,193.7911368,0
logistics,0,0.501454976,3,high,7,0.372323628,1,186.3525951,0
marketing,0,0.585661825,3,medium,8,0.543695335,0,189.0691917,0
marketing,0,0.794998247,3,medium,6,0.216971511,0,182.3802725,1
operations,0,0.728248053,3,high,8,0.514509977,1,188.4326984,1
logistics,0,0.79311926,3,medium,6,0.299949688,0,183.2397678,1
sales,1,0.714416066,4,medium,8,0.555936175,0,188.5547369,1
retail,0,0.635177053,2,medium,6,0.283348244,0,184.3012276,0
retail,0,0.715674977,3,medium,5,0.535224092,0,180.1473833,1
marketing,0,0.649391433,4,medium,6,0.302266815,0,181.8881875,0
marketing,0,0.695633607,4,medium,6,0.382226224,0,182.7388217,0
finance,0,0.754527298,2,medium,5,0.480359013,0,180.715742,1
